,Depth ice/snow [m],δD H2O [‰ SMOW],δ18O H2O [‰ SMOW],Estimated Age [ka BP],Milan_ECC,Milan_OMEGA,Milan_OBL,Milan_PREC,Milan_90SJune,Milan_90SDec,delta-iso18o-Base at 6.6m,0.6*iso18o-Base at 6.6m,0.7*iso18o-Base at 6.6m,0.4*iso18o-Base at 6.6m,nearest_temp_age,Volume – km3,CO2,CH4
3720,2052.6,-430.7,-55.16,150.357,0.028846115000000002,274.4764,22.483854,-0.02854,0.0,491.65708,-4.983999999999995,-2.9903999999999966,-3.488799999999996,-1.993599999999998,,0.0,201.6063876651982,366.74857142857155
3721,2053.15,-431.9,-55.23,150.42575000000002,0.028825146249999992,273.4588999999997,22.4853665,-0.02854,0.0,491.68733000000003,-5.053999999999995,-3.032399999999997,-3.5377999999999963,-2.021599999999998,,0.0,200.76594162995565,368.1890476190482
3722,2053.7,-427.3,-54.92,150.4945,0.028804177500000003,272.44140000000016,22.486879,-0.02854,0.0,491.71758,-4.744,-2.8463999999999996,-3.3207999999999998,-1.8976,,0.0,199.9254955947138,369.62952380952373
3723,2054.25,-433.7,-55.55,150.56375,0.02878305625,271.4165,22.4884025,-0.02854,0.0,491.74805,-5.373999999999995,-3.224399999999997,-3.7617999999999965,-2.149599999999998,,0.0,199.07893722466963,371.0804761904763
3724,2054.8,-425.8,-54.71,150.63360000000003,0.02876175199999999,270.38271999999955,22.489939200000002,-0.02854,0.0,491.77878400000003,-4.533999999999999,-2.7203999999999993,-3.173799999999999,-1.8135999999999997,,0.0,198.2250440528631,372.5440000000008
3725,2055.35,-431.0,-55.29,150.70309999999998,0.028740554500000005,269.3541200000003,22.4914682,-0.02854,0.0,491.809364,-5.113999999999997,-3.0683999999999982,-3.579799999999998,-2.045599999999999,,0.0,197.3754295154188,374.0001904761902
3726,2055.9,-427.5,-54.85,150.7724,0.028719417999999997,268.3284799999999,22.4929928,-0.02854,0.0,491.839856,-4.6739999999999995,-2.8044,-3.2717999999999994,-1.8696,,0.0,196.52825991189428,375.45219047619076
3727,2056.45,-427.6,-54.8,150.84124999999997,0.028698418750000006,267.30950000000036,22.4945075,-0.02854,0.0,491.87014999999997,-4.623999999999995,-2.774399999999997,-3.2367999999999966,-1.8495999999999981,,0.0,195.68659140969203,376.89476190476154
3728,2057.0,-426.3,-54.83,150.91,0.02867745,266.29200000000003,22.49602,-0.02854,0.0,491.9004,-4.653999999999996,-2.7923999999999976,-3.2577999999999974,-1.8615999999999986,,0.0,194.84614537444946,378.3352380952382
3729,2057.55,-424.5,-54.53,150.97875000000002,0.028656481249999994,265.2744999999997,22.497532500000002,-0.02854,0.0,491.93065,-4.353999999999999,-2.6123999999999996,-3.047799999999999,-1.7415999999999998,,0.0,194.0056993392069,379.77571428571486
3730,2058.1,-430.0,-55.3,151.04739999999998,0.028638150000000005,264.2617980000002,22.5001804,-0.02845420600000003,0.0,492.07129799999996,-5.123999999999995,-3.074399999999997,-3.586799999999996,-2.049599999999998,,0.0,193.16647577092544,381.21409523809507
3731,2058.65,-422.6,-54.42,151.1156,0.0286211,263.257212,22.503317600000003,-0.028330763999999998,0.0,492.260212,-4.244,-2.5463999999999998,-2.9707999999999997,-1.6976,,0.0,192.33275330396486,382.6430476190478
3732,2059.2,-419.9,-54.03,151.18379999999996,0.02860405000000001,262.25262600000053,22.5064548,-0.028207322000000066,0.0,492.44912599999986,-3.853999999999999,-2.3123999999999993,-2.697799999999999,-1.5415999999999999,,0.0,190.9972477064232,384.07199999999943
3733,2059.75,-422.8,-54.34,151.25199999999998,0.028587000000000005,261.2480400000003,22.509592,-0.028083880000000033,0.0,492.63803999999993,-4.1640000000000015,-2.4984000000000006,-2.914800000000001,-1.6656000000000006,,0.0,189.12018348623886,385.5009523809522
3734,2060.3,-421.1,-54.13,151.31990000000002,0.028570024999999995,260.2478729999997,22.5127154,-0.027960980999999968,0.0,492.82612300000005,-3.9540000000000006,-2.3724000000000003,-2.7678000000000003,-1.5816000000000003,,0.0,189.3483877159311,386.92361904761964
3735,2060.85,-421.1,-54.2,151.38755,0.0285531125,259.2513884999999,22.5158273,-0.02783853449999999,0.0,493.0135135,-4.024000000000001,-2.4144000000000005,-2.8168000000000006,-1.6096000000000004,,0.0,189.8547888675625,388.3410476190479
3736,2061.4,-423.0,-54.3,151.45520000000002,0.028536199999999994,258.2549039999997,22.518939200000002,-0.027716087999999965,0.0,493.20090400000004,-4.123999999999995,-2.474399999999997,-2.8867999999999965,-1.6495999999999982,,0.0,190.36119001919405,389.7584761904768
3737,2061.95,-417.7,-53.67,151.52284999999998,0.028519287500000007,257.25841950000034,22.5220511,-0.02759364150000004,0.0,493.3882944999999,-3.4939999999999998,-2.0963999999999996,-2.4457999999999998,-1.3976,,0.0,190.86759117082522,391.1759047619045
3738,2062.5,-421.9,-54.2,151.5915,0.028502125,256.24720500000006,22.525209,-0.027469385000000006,0.0,493.57845499999996,-4.024000000000001,-2.4144000000000005,-2.8168000000000006,-1.6096000000000004,,0.0,191.38147792706334,392.61428571428587
3739,2063.05,-420.5,-54.13,151.66020000000003,0.02848494999999999,255.23525399999951,22.528369200000004,-0.027345037999999943,0.0,493.76875400000006,-3.9540000000000006,-2.3724000000000003,-2.7678000000000003,-1.5816000000000003,,0.0,191.89573896353195,394.05371428571516
3740,2063.6,-420.7,-54.22,151.7284,0.0284679,254.2306680000001,22.5315064,-0.02722159600000001,0.0,493.95766799999996,-4.043999999999997,-2.426399999999998,-2.8307999999999978,-1.6175999999999988,,0.0,192.40625719769673,395.4826666666668
3741,2064.15,-413.9,-53.3,151.7966,0.028450849999999996,253.22608199999982,22.534643600000003,-0.02709815399999998,0.0,494.146582,-3.1239999999999952,-1.874399999999997,-2.1867999999999963,-1.2495999999999983,,0.0,192.91677543186194,396.9116190476195
3742,2064.7,-421.0,-54.19,151.86479999999997,0.02843380000000001,252.22149600000037,22.5377808,-0.026974712000000046,0.0,494.3354959999999,-4.013999999999996,-2.408399999999997,-2.809799999999997,-1.6055999999999984,,0.0,193.42729366602669,398.34057142857114
3743,2065.25,-418.7,-53.8,151.933,0.028416750000000005,251.2169100000001,22.540918,-0.026851270000000014,0.0,494.52441,-3.6239999999999952,-2.1743999999999972,-2.5367999999999964,-1.4495999999999982,,0.0,193.9378119001919,399.7695238095239
3744,2065.8,-420.7,-54.11,152.00120000000004,0.028399769599999992,250.2124319999994,22.544080400000002,-0.02672584799999986,0.0,494.7159040000002,-3.9339999999999975,-2.3603999999999985,-2.7537999999999982,-1.573599999999999,,0.0,194.44833013435732,401.5671232876725
3745,2066.35,-417.7,-53.61,152.06834999999998,0.028386876800000006,249.22935600000028,22.54857945,-0.026493509000000064,0.0,495.0462819999999,-3.4339999999999975,-2.0603999999999982,-2.403799999999998,-1.373599999999999,,0.0,194.95098848368508,403.4068493150679
3746,2066.9,-420.3,-54.0,152.13490000000002,0.0283740992,248.25506399999975,22.5530383,-0.026263245999999945,0.0,495.3737080000001,-3.823999999999998,-2.2943999999999987,-2.6767999999999983,-1.5295999999999994,,0.0,195.44915547024965,404.6979274611401
3747,2067.45,-419.0,-53.79,152.20144999999997,0.028361321600000006,247.2807720000005,22.55749715,-0.026032983000000117,0.0,495.7011339999998,-3.613999999999997,-2.1683999999999983,-2.529799999999998,-1.4455999999999989,,0.0,195.94732245681357,405.7323834196886
3748,2068.0,-416.7,-53.58,152.268,0.028348544,246.30648,22.561956000000002,-0.025802719999999998,0.0,496.02855999999997,-3.4039999999999964,-2.0423999999999976,-2.3827999999999974,-1.3615999999999986,,0.0,196.4454894433781,406.76683937823833
3749,2068.55,-415.3,-53.34,152.3351,0.0283356608,245.32413599999984,22.566451700000002,-0.02557055399999996,0.0,496.358692,-3.1640000000000015,-1.8984000000000008,-2.2148000000000008,-1.2656000000000007,,0.0,196.94777351247606,407.80984455958566
3750,2069.1,-414.8,-53.24,152.40229999999997,0.02832275840000001,244.34032800000045,22.570954099999998,-0.02533804200000011,0.0,496.68931599999985,-3.064,-1.8384,-2.1448,-1.2256,,0.0,197.45080614203428,408.85440414507724
3751,2069.65,-413.7,-53.04,152.46995,0.0283097696,243.34993199999982,22.575486650000002,-0.02510397299999996,0.0,497.02215400000006,-2.863999999999997,-1.7183999999999984,-2.004799999999998,-1.1455999999999988,,0.0,197.95720729366607,409.905958549223
3752,2070.2,-410.9,-52.92,152.5364,0.028297011200000003,242.3771040000002,22.5799388,-0.024874056000000047,0.0,497.34908799999994,-2.7439999999999998,-1.6463999999999999,-1.9207999999999996,-1.0976,,0.0,198.45462571976952,412.35707317073104
3753,2070.75,-412.3,-53.03,152.60075,0.028284656,241.43501999999992,22.58425025,-0.02465140499999998,0.0,497.66569000000004,-2.853999999999999,-1.7123999999999995,-1.9977999999999994,-1.1415999999999997,,0.0,198.93632437619962,414.8682926829268
3754,2071.3,-413.2,-53.21,152.66510000000002,0.028272300799999997,240.49293599999964,22.588561700000003,-0.024428753999999917,0.0,497.9822920000001,-3.033999999999999,-1.8203999999999994,-2.1237999999999992,-1.2135999999999996,,0.0,199.4180230326297,417.37951219512246
3755,2071.85,-413.3,-53.0,152.72945,0.0282599456,239.5508519999998,22.592873150000003,-0.02420610299999995,0.0,498.2988940000001,-2.823999999999998,-1.6943999999999988,-1.9767999999999986,-1.1295999999999993,,0.0,199.89972168905956,417.49792746113985
3756,2072.4,-409.9,-52.6,152.79540000000003,0.028247283199999994,238.58534399999957,22.597291800000004,-0.023977915999999898,0.0,498.62336800000014,-2.4239999999999995,-1.4543999999999997,-1.6967999999999996,-0.9695999999999998,,0.0,200.39339731286003,416.81450777202053
3757,2072.95,-408.5,-52.5,152.86194999999998,0.028234505600000005,237.6110520000003,22.60175065,-0.023747653000000073,0.0,498.9507939999999,-2.323999999999998,-1.3943999999999988,-1.6267999999999985,-0.9295999999999993,,0.0,200.4676179314387,416.12487046632157
3758,2073.5,-410.6,-52.84,152.929,0.028221632,236.62943999999996,22.606243,-0.023515659999999994,0.0,499.28068,-2.6640000000000015,-1.598400000000001,-1.864800000000001,-1.0656000000000005,,0.0,200.23973044242604,415.43005181347155
3759,2074.05,-409.5,-52.83,152.99570000000003,0.028208825599999994,235.6529519999996,22.610711900000002,-0.023284877999999905,0.0,499.60884400000015,-2.6539999999999964,-1.5923999999999978,-1.8577999999999972,-1.0615999999999985,,0.0,200.01303252270722,414.73886010362673
3760,2074.6,-409.2,-52.7,153.0584,0.0282002328,234.74027999999993,22.616080800000002,-0.02298734399999997,0.0,500.025952,-2.524000000000001,-1.5144000000000004,-1.7668000000000006,-1.0096000000000005,,0.0,199.79992968063286,414.0891191709845
3761,2075.15,-408.1,-52.54,153.1211,0.028191893699999998,233.82799499999982,22.621535700000003,-0.022683875999999936,0.0,500.4510580000001,-2.363999999999997,-1.4183999999999983,-1.654799999999998,-0.9455999999999989,,0.0,199.58682683855844,413.43937823834193
3762,2075.7,-405.0,-52.07,153.18379999999996,0.028183554600000004,232.91571000000056,22.626990599999996,-0.02238040800000018,0.0,500.87616399999973,-1.8939999999999984,-1.136399999999999,-1.3257999999999988,-0.7575999999999994,,0.0,199.37372399648416,412.78963730569996
3763,2076.25,-407.7,-52.38,153.24699999999999,0.028175149000000003,231.9961500000002,22.632489,-0.02207452000000007,0.0,501.3046599999999,-2.2040000000000006,-1.3224000000000002,-1.5428000000000004,-0.8816000000000003,,0.0,199.15892176970414,412.1347150259069
3764,2076.8,-413.9,-53.02,153.31080000000003,0.028166663599999996,231.06785999999957,22.638039600000003,-0.02176572799999986,0.0,501.7372240000002,-2.844000000000001,-1.7064000000000006,-1.9908000000000008,-1.1376000000000006,,0.0,198.94208028127738,411.4735751295334
3765,2077.35,-407.7,-52.47,153.3746,0.0281581782,230.1395700000002,22.6435902,-0.021456936000000062,0.0,502.1697879999999,-2.293999999999997,-1.376399999999998,-1.6057999999999977,-0.9175999999999989,,0.0,198.72523879285092,410.8124352331608
3766,2077.9,-408.7,-52.51,153.4384,0.0281496928,229.21128,22.6491408,-0.02114814399999999,0.0,502.602352,-2.333999999999996,-1.4003999999999976,-1.6337999999999973,-0.9335999999999984,,0.0,198.50839730442428,410.1512953367876
3767,2078.45,-402.5,-51.64,153.50265,0.028141147550000002,228.27644250000017,22.65473055,-0.020837174000000055,0.0,503.0379669999999,-1.4639999999999986,-0.8783999999999992,-1.024799999999999,-0.5855999999999995,,0.0,198.29002636976273,405.71548223350385
3768,2079.0,-403.1,-51.63,153.567,0.028132589,227.34014999999988,22.660329,-0.020525719999999963,0.0,503.4742600000001,-1.4540000000000006,-0.8724000000000004,-1.0178000000000005,-0.5816000000000002,,0.0,198.07131555815997,400.1624365482231
3769,2079.55,-406.0,-52.03,153.63190000000003,0.028123957299999995,226.39585499999956,22.665975300000003,-0.020211603999999852,0.0,503.91428200000024,-1.8539999999999992,-1.1123999999999994,-1.2977999999999994,-0.7415999999999997,,0.0,197.85073542338108,394.56192893400805
3770,2080.1,-409.5,-52.51,153.6971,0.0281152857,225.4471949999999,22.6716477,-0.01989603599999997,0.0,504.35633800000005,-2.333999999999996,-1.4003999999999976,-1.6337999999999973,-0.9335999999999984,,0.0,197.62913565777907,388.9355329949239
3771,2080.65,-407.4,-52.31,153.76365,0.028106434549999997,224.4788924999998,22.67743755,-0.01957393399999994,0.0,504.8075470000001,-2.1340000000000003,-1.2804000000000002,-1.4938000000000002,-0.8536000000000001,,0.0,197.402947553472,383.19263959390815
3772,2081.2,-405.5,-52.09,153.8302,0.0280975834,223.51059000000012,22.6832274,-0.019251832000000045,0.0,505.25875599999995,-1.9140000000000015,-1.1484000000000008,-1.339800000000001,-0.7656000000000006,,0.0,197.176759449165,377.4497461928949
3773,2081.75,-405.9,-52.24,153.89675,0.028088732249999998,222.54228750000004,22.68901725,-0.018929730000000013,0.0,505.709965,-2.064,-1.2384,-1.4447999999999999,-0.8256000000000001,,0.0,196.9505713448579,376.8098837209301
3774,2082.3,-406.7,-52.25,153.9642,0.0280797614,221.56088999999992,22.6948854,-0.018603271999999973,0.0,506.1672760000001,-2.073999999999998,-1.2443999999999988,-1.4517999999999986,-0.8295999999999992,,0.0,196.72132434808086,377.90790697674424
3775,2082.85,-404.7,-51.83,154.03239999999997,0.028072667200000002,220.57084800000047,22.701304799999996,-0.018238516000000194,0.0,506.6789199999998,-1.6539999999999964,-0.9923999999999977,-1.1577999999999973,-0.6615999999999986,,0.0,196.48952827424566,379.0181395348832
3776,2083.4,-407.3,-52.19,154.1002,0.0280677856,219.589104,22.708220400000002,-0.01783781799999999,0.0,507.24166,-2.013999999999996,-1.2083999999999975,-1.409799999999997,-0.8055999999999983,,0.0,196.25909170817462,380.12186046511636
3777,2083.95,-405.5,-52.18,154.16785,0.0280629148,218.60953200000017,22.7151207,-0.017438006500000075,0.0,507.80315499999995,-2.003999999999998,-1.2023999999999986,-1.4027999999999983,-0.8015999999999992,,0.0,196.02916495751543,381.2231395348836
3778,2084.5,-406.2,-52.14,154.2375,0.0280579,217.60099999999983,22.722225,-0.01702637499999993,0.0,508.38125000000014,-1.9639999999999986,-1.1783999999999992,-1.374799999999999,-0.7855999999999995,,0.0,195.79244066803395,382.3569767441864
3779,2085.05,-408.4,-52.25,154.3073,0.0280528744,216.59029600000002,22.7293446,-0.01661385700000001,0.0,508.96059,-2.073999999999998,-1.2443999999999988,-1.4517999999999986,-0.8295999999999992,,0.0,195.55520656314093,383.7171597633139
3780,2085.6,-408.7,-52.3,154.37659999999997,0.028047884800000002,215.58683200000047,22.736413199999998,-0.01620429400000019,0.0,509.53577999999976,-2.1239999999999952,-1.274399999999997,-1.4867999999999966,-0.8495999999999981,,0.0,195.3196718429535,385.3573964497037
3781,2086.15,-400.8,-51.43,154.44575,0.028042906,214.58553999999995,22.7434665,-0.015795617499999977,0.0,510.1097250000001,-1.2539999999999978,-0.7523999999999986,-0.8777999999999984,-0.5015999999999992,,0.0,195.08464693817754,386.99408284023707
3782,2086.7,-403.0,-51.67,154.51449999999997,0.028037956000000003,213.59004000000044,22.750479,-0.015389305000000178,0.0,510.6803499999998,-1.4939999999999998,-0.8963999999999999,-1.0457999999999998,-0.5975999999999999,,0.0,194.85098154116622,388.62130177514746
3783,2087.25,-404.2,-51.72,154.583,0.028033024,212.59816,22.757466,-0.014984470000000008,0.0,511.2489,-1.543999999999997,-0.9263999999999981,-1.0807999999999978,-0.6175999999999988,,0.0,194.61816583650747,390.24260355029605
3784,2087.8,-406.4,-52.01,154.65120000000002,0.028028113599999998,211.61062399999975,22.7644224,-0.014581407999999898,0.0,511.81496000000016,-1.833999999999996,-1.1003999999999976,-1.2837999999999972,-0.7335999999999985,,0.0,194.38636976267208,391.85680473372844
3785,2088.35,-402.5,-51.58,154.72079999999997,0.028023102400000003,210.60281600000044,22.771521599999996,-0.014170072000000186,0.0,512.3926399999998,-1.4039999999999964,-0.8423999999999978,-0.9827999999999973,-0.5615999999999985,,0.0,194.1498154116614,393.5041420118338
3786,2088.9,-408.0,-52.16,154.7912,0.0280180336,209.58342399999995,22.7787024,-0.013754007999999979,0.0,512.9769600000001,-1.9839999999999947,-1.1903999999999968,-1.3887999999999963,-0.7935999999999979,,0.0,193.91054204512156,396.46108786611114
3787,2089.45,-408.5,-52.27,154.86204999999998,0.028012932400000003,208.55751600000025,22.7859291,-0.013335284500000105,0.0,513.5650149999999,-2.094000000000001,-1.2564000000000006,-1.4658000000000007,-0.8376000000000006,,0.0,193.66973923234696,410.8385983263576
3788,2090.0,-407.3,-52.07,154.933,0.028007824,207.5301600000001,22.793166,-0.012915970000000044,0.0,514.1539,-1.8939999999999984,-1.136399999999999,-1.3257999999999988,-0.7575999999999994,,0.0,193.42859654263114,425.2364016736398
3789,2090.55,-407.5,-52.18,155.0012,0.028002988,206.54269599999984,22.800138,-0.012512043999999924,0.0,514.7213160000001,-2.003999999999998,-1.2023999999999986,-1.4027999999999983,-0.8015999999999992,,0.0,193.19680046879571,439.07615062761823
3790,2091.1,-407.2,-52.18,155.06939999999997,0.028002306,205.55925200000038,22.807980999999998,-0.012059878000000177,0.0,515.3644419999998,-2.003999999999998,-1.2023999999999986,-1.4027999999999983,-0.8015999999999992,,0.0,192.96500439496052,452.91589958158517
3791,2091.65,-403.1,-51.59,155.13760000000002,0.028001624,204.5758079999997,22.815824000000003,-0.011607711999999866,0.0,516.0075680000002,-1.4140000000000015,-0.8484000000000008,-0.989800000000001,-0.5656000000000007,,0.0,192.73320832112503,466.7556485355693
3792,2092.2,-406.0,-51.97,155.2054,0.028000946,203.59813200000005,22.823621,-0.011158198000000017,0.0,516.646922,-1.793999999999997,-1.076399999999998,-1.2557999999999978,-0.7175999999999988,,0.0,192.5027717550542,480.5142259414222
3793,2092.75,-405.5,-52.06,155.2725,0.028000275,202.6305499999999,22.8313375,-0.010713324999999947,0.0,517.2796750000001,-1.8840000000000003,-1.1304,-1.3188000000000002,-0.7536000000000002,,0.0,192.27471432757102,491.31363004172414
3794,2093.3,-406.3,-52.05,155.33960000000002,0.027999604,201.66296799999972,22.839054,-0.010268451999999876,0.0,517.9124280000002,-1.8739999999999952,-1.1243999999999972,-1.3117999999999965,-0.7495999999999982,,0.0,192.0466569000878,486.9273991655064
3795,2093.85,-406.5,-52.08,155.4067,0.027998933,200.69538599999998,22.8467705,-0.009823578999999995,0.0,518.5451810000001,-1.9039999999999964,-1.1423999999999979,-1.3327999999999973,-0.7615999999999986,,0.0,191.81859947260472,482.54116828929057
3796,2094.4,-401.2,-51.35,155.47420000000002,0.027998258,199.72203599999963,22.854533000000004,-0.009376053999999837,0.0,519.1817060000002,-1.1739999999999995,-0.7043999999999997,-0.8217999999999996,-0.4695999999999998,,0.0,191.58918253735706,478.1287899860901
3797,2094.95,-411.8,-52.47,155.54184999999998,0.0279975815,198.74652300000025,22.862312749999997,-0.008927534500000117,0.0,519.8196454999999,-2.293999999999997,-1.376399999999998,-1.6057999999999977,-0.9175999999999989,,0.0,191.35925578669796,473.7066063977757
3798,2095.5,-407.8,-52.0,155.60899999999998,0.02799691,197.77822000000026,22.870034999999998,-0.00848233000000013,0.0,520.4528699999998,-1.823999999999998,-1.0943999999999987,-1.2767999999999986,-0.7295999999999992,,0.0,191.13102842074426,469.3171070931861
3799,2096.05,-405.4,-51.88,155.67600000000002,0.02799624,196.81207999999975,22.877740000000003,-0.008038119999999893,0.0,521.0846800000002,-1.7040000000000006,-1.0224000000000004,-1.1928000000000003,-0.6816000000000003,,0.0,190.9033108702021,464.93741307371226
3800,2096.6,-403.4,-51.61,155.742,0.02799558,195.86036000000013,22.88533,-0.007600540000000065,0.0,521.70706,-1.4339999999999975,-0.8603999999999985,-1.0037999999999982,-0.573599999999999,,0.0,190.67899208907122,460.6230876216972
3801,2097.15,-402.8,-51.68,155.808,0.02799492,194.9086400000001,22.89292,-0.007162960000000048,0.0,522.32944,-1.5039999999999978,-0.9023999999999986,-1.0527999999999984,-0.6015999999999991,,0.0,190.45467330794023,456.30876216968034
3802,2097.7,-407.7,-52.25,155.87399999999997,0.02799426,193.95692000000048,22.900509999999997,-0.006725380000000221,0.0,522.9518199999997,-2.073999999999998,-1.2443999999999988,-1.4517999999999986,-0.8295999999999992,,0.0,190.23035452680935,451.9944367176653
3803,2098.25,-410.4,-52.36,155.94074999999998,0.0279935925,192.99438500000028,22.908186249999996,-0.006282827500000133,0.0,523.5812724999998,-2.1839999999999975,-1.3103999999999985,-1.5287999999999982,-0.873599999999999,,0.0,190.00348666862,447.6310848400566
3804,2098.8,-410.4,-52.51,156.00840000000002,0.02799342,192.01945999999967,22.916041600000003,-0.0058314519999998395,0.0,524.2249240000002,-2.333999999999996,-1.4003999999999976,-1.6337999999999973,-0.9335999999999984,,0.0,189.77355991796063,443.9815347721812
3805,2099.35,-412.1,-52.77,156.07639999999998,0.02799682,191.0436600000003,22.924473599999995,-0.005357492000000152,0.0,524.9124039999998,-2.594000000000001,-1.5564000000000007,-1.8158000000000007,-1.0376000000000005,,0.0,189.54244359800765,441.453956834533
3806,2099.9,-410.3,-52.46,156.14460000000003,0.02800023,190.06498999999963,22.932930400000004,-0.004882137999999823,0.0,525.6019060000002,-2.283999999999999,-1.3703999999999994,-1.598799999999999,-0.9135999999999996,,0.0,189.31064752417217,438.9189448441236
3807,2100.45,-416.1,-53.23,156.2128,0.02800364,189.08632000000017,22.941387199999998,-0.004406784000000089,0.0,526.2914079999998,-3.053999999999995,-1.832399999999997,-2.1377999999999964,-1.221599999999998,,0.0,189.07885145033697,436.38393285371734
3808,2101.0,-415.0,-53.15,156.281,0.02800705,188.1076499999999,22.949844,-0.003931429999999959,0.0,526.98091,-2.9739999999999966,-1.784399999999998,-2.0817999999999977,-1.1895999999999987,,0.0,188.85746606334837,433.848920863309
3809,2101.55,-415.0,-52.97,156.34865000000002,0.0280104325,187.1368724999997,22.958232600000002,-0.003459909499999857,0.0,527.6648515000002,-2.793999999999997,-1.6763999999999981,-1.9557999999999978,-1.1175999999999988,,0.0,188.6431900452488,431.3343525179847
3810,2102.1,-412.3,-52.67,156.4161,0.028013805,186.168965,22.9665964,-0.002989782999999999,0.0,528.346771,-2.4939999999999998,-1.4963999999999997,-1.7457999999999998,-0.9975999999999999,,0.0,188.4295475113122,428.82721822541953
3811,2102.65,-415.0,-53.12,156.48265,0.0280171325,185.2139724999999,22.9748486,-0.0025259294999999534,0.0,529.0195915,-2.9439999999999955,-1.7663999999999973,-2.060799999999997,-1.1775999999999982,,0.0,188.21875565610856,426.3535371702634
3812,2103.2,-418.9,-53.63,156.54919999999998,0.028020459999999997,184.2589800000002,22.9831008,-0.0020620760000001057,0.0,529.6924119999999,-3.4540000000000006,-2.0724000000000005,-2.4178,-1.3816000000000004,,0.0,188.007963800905,423.87985611510834
3813,2103.75,-417.8,-53.36,156.61575,0.028023787499999998,183.30398750000012,22.991353,-0.0015982225000000603,0.0,530.3652324999999,-3.1839999999999975,-1.9103999999999983,-2.228799999999998,-1.2735999999999992,,0.0,187.79717194570136,421.40617505995226
3814,2104.3,-414.4,-52.91,156.6826,0.02802713,182.34468999999987,22.999642400000003,-0.001132277999999945,0.0,531.0410860000001,-2.7339999999999947,-1.6403999999999967,-1.9137999999999962,-1.093599999999998,,0.0,187.58542986425337,418.9213429256591
3815,2104.85,-421.0,-53.77,156.7497,0.028030484999999997,181.38180500000013,23.0079628,-0.0006645910000000694,0.0,531.7194669999999,-3.594000000000001,-2.1564000000000005,-2.5158000000000005,-1.4376000000000007,,0.0,187.37289592760183,416.42721822541995
3816,2105.4,-422.6,-54.15,156.8172,0.02803386,180.41317999999978,23.016332800000004,-0.0001941159999999031,0.0,532.4018920000001,-3.9739999999999966,-2.384399999999998,-2.7817999999999974,-1.5895999999999988,,0.0,187.1590950226244,413.90459183673397
3817,2105.95,-421.3,-53.75,156.88484999999997,0.028037242499999997,179.4424025000004,23.024721399999997,0.00027740449999980304,0.0,533.0858334999997,-3.573999999999998,-2.1443999999999988,-2.5017999999999985,-1.4295999999999993,,0.0,186.944819004525,410.9707908163276
3818,2106.5,-418.4,-53.39,156.95049999999998,0.028040524999999997,178.50032500000032,23.032861999999998,0.0007349849999998383,0.0,533.7495549999998,-3.2139999999999986,-1.928399999999999,-2.2497999999999987,-1.2855999999999996,,0.0,186.7368778280544,408.12372448979676
3819,2107.05,-424.0,-54.02,157.01600000000002,0.028044744,177.5608799999997,23.041080000000004,0.0011908800000001356,0.0,534.4149600000002,-3.844000000000001,-2.3064000000000004,-2.6908000000000007,-1.5376000000000005,,0.0,186.52941176470583,405.28316326530506
3820,2107.6,-417.8,-53.29,157.082,0.028051938,176.61576000000008,23.04966,0.001648259999999956,0.0,535.0954199999999,-3.113999999999997,-1.8683999999999983,-2.179799999999998,-1.245599999999999,,0.0,186.32036199095026,402.420918367347
3821,2108.15,-421.6,-53.81,157.14905000000002,0.028059246450000002,175.65560399999976,23.058376500000005,0.0021129165000001162,0.0,535.7867055000002,-3.6340000000000003,-2.1804,-2.5438,-1.4536000000000002,,0.0,186.10798642533933,399.51313775510107
3822,2108.7,-422.1,-54.02,157.2189,0.028066860099999997,174.65535200000014,23.067457,0.002596976999999936,0.0,536.5068589999998,-3.844000000000001,-2.3064000000000004,-2.6908000000000007,-1.5376000000000005,,0.0,185.886742081448,396.4839285714287
3823,2109.25,-420.1,-53.62,157.289,0.028074500999999998,173.65152000000018,23.07657,0.003082769999999912,0.0,537.2295899999998,-3.4439999999999955,-2.066399999999997,-2.4107999999999965,-1.3775999999999984,,0.0,185.66470588235302,393.44387755102065
3824,2109.8,-418.5,-53.5,157.35940000000002,0.028082174600000002,172.64339199999966,23.085722000000004,0.0035706420000001533,0.0,537.9554140000002,-3.323999999999998,-1.9943999999999988,-2.3267999999999986,-1.3295999999999992,,0.0,185.58017429193904,390.3908163265293
3825,2110.35,-422.8,-53.9,157.43049999999997,0.028089924499999995,171.62524000000047,23.094965,0.004063364999999768,0.0,538.6884549999996,-3.7239999999999966,-2.2343999999999977,-2.6067999999999976,-1.4895999999999987,,0.0,185.88997821350745,387.30739795918475
3826,2110.9,-422.0,-53.9,157.502,0.028097718,170.60135999999986,23.104260000000004,0.004558860000000066,0.0,539.4256200000001,-3.7239999999999966,-2.2343999999999977,-2.6067999999999976,-1.4895999999999987,,0.0,186.20152505446623,384.2066326530604
3827,2111.45,-417.9,-53.34,157.57349999999997,0.028105511499999996,169.57748000000046,23.113554999999998,0.005054354999999773,0.0,540.1627849999996,-3.1640000000000015,-1.8984000000000008,-2.2148000000000008,-1.2656000000000007,,0.0,186.51307189542464,381.10586734693976
3828,2112.0,-419.4,-53.7,157.645,0.028113305,168.55359999999985,23.122850000000003,0.0055498500000000705,0.0,540.8999500000001,-3.524000000000001,-2.1144000000000003,-2.4668000000000005,-1.4096000000000004,,0.0,186.82461873638343,380.1616871704746
