interval_midpoint,δD H2O [‰ SMOW],CO2,CH4,Milan_ECC,Milan_OMEGA,Milan_OBL,Milan_PREC,Milan_90SDec,Volume – km3,delta-iso18o-Base at 6.6m,0.6*iso18o-Base at 6.6m
208.425,-390.86,237.4700766144887,475.3765388427569,0.04870508208,100.23801079999984,24.25537812,0.047494992800000024,615.939204,0.0,0.010000000000002274,0.006000000000001365
208.77499999999998,-392.24,234.41113924050632,476.31720355544365,0.0487558224,94.8314240000001,24.2886336,0.048242383999999985,617.6191200000001,0.0,-0.06799999999999642,-0.040799999999997845
209.125,-392.98,231.65960113116103,488.47145340552936,0.0488062655,89.24777050000002,24.320782549999997,0.048605834999999986,618.819692,0.0,-0.16999999999999743,-0.10199999999999845
209.47499999999997,-391.2,239.1136446505996,507.9425907890667,0.0488518263,83.75201770000008,24.34784327,0.04811123500000001,618.8862008,0.0,0.03800000000000381,0.022800000000002284
209.825,-394.8833333333334,241.97018539074588,484.0064134762388,0.04890021208333333,77.89733791666681,24.376502541666667,0.04755293750000001,618.9159766666666,0.0,-0.3006666666666635,-0.18039999999999803
210.175,-388.26,243.70603665987784,500.43931100142333,0.04894504743,72.0728708,24.40053594,0.0463007923,618.0168851999999,0.0,0.5480000000000018,0.3288000000000011
210.52499999999998,-378.65999999999997,244.31546119512709,535.667488584474,0.04898307758,66.7823048,24.41870964,0.0445944838,616.4418312,0.0,1.778000000000003,1.0668000000000017
210.875,-374.52,245.88180907372407,545.2761754470647,0.04902190797,61.374203199999954,24.43722976,0.042842251699999986,614.8210207999999,0.0,2.2780000000000014,1.366800000000001
211.22499999999997,-371.96000000000004,249.89791082927755,504.8699421965319,0.04905678125,55.985625000000006,24.45078125,0.0404109375,612.2856250000001,0.0,2.6940000000000026,1.6164000000000016
211.575,-371.24,248.4495187227721,513.381225179699,0.0490888922,50.67886799999995,24.46125956,0.03761559479999998,609.2502952,0.0,2.8240000000000007,1.6944000000000006
211.925,-376.1333333333334,242.61478679474658,562.2862825630808,0.04912367170833334,44.86340999999978,24.472211075,0.03449992974999987,605.8522514999999,0.0,2.2610000000000015,1.356600000000001
212.27499999999998,-384.44,252.6257608862589,569.1692307692308,0.049153185,39.07298199999995,24.476479,0.03074352799999997,601.5725,0.0,1.3140000000000014,0.7884000000000009
212.625,-395.08000000000004,251.58661786237172,552.199594405595,0.04917814575,33.844536899999945,24.47814305,0.027135867599999964,597.412375,0.0,-0.00999999999999801,-0.005999999999998807
212.97499999999997,-402.9,245.10376349410294,553.0401109773228,0.04920295905,28.52595610000008,24.479122,0.023417066900000054,593.112125,0.0,-1.019999999999999,-0.6119999999999993
213.325,-408.54,245.50357434402335,549.5708187838648,0.04922249754,23.20738280000012,24.47358429,0.019251408700000094,588.18735,0.0,-1.7999999999999972,-1.0799999999999983
213.675,-419.4666666666667,248.29508746355688,569.8687966622748,0.049242383849999995,17.41825700000013,24.465850725,0.0146002217500001,582.6633750000001,0.0,-3.087333333333332,-1.8523999999999994
214.02499999999998,-430.21999999999997,250.44449737082837,578.4254513888893,0.049261036679999995,35.62824260000061,24.45634218,0.009870555399999963,577.024425,0.0,-4.405999999999996,-2.6435999999999975
214.375,-442.2,247.60928442437915,575.0468865740737,0.04927297542,143.66994380000042,24.44106339,0.005347076499999983,571.549431,0.0,-5.885999999999998,-3.5315999999999987
214.72499999999997,-439.3,243.8611715575622,566.0263078703703,0.049284496659999996,260.32588739999835,24.42513697,0.0007894095000000632,566.026013,0.0,-5.629999999999998,-3.377999999999999
215.075,-438.43999999999994,241.2071595466693,559.5225195431085,0.04929419078,349.244929400002,24.407465469999998,-0.003693312300000094,560.5710373999999,0.0,-5.533999999999997,-3.3203999999999985
215.425,-437.52,240.5852174180165,563.0494535519126,0.04929830782,350.37023639999995,24.38302012,-0.008166797400000005,555.0513482,0.0,-5.367999999999998,-3.2207999999999983
215.77499999999998,-436.0,242.64795667223697,568.7038191753605,0.04930222591,344.74955819999985,24.356662059999998,-0.01289343870000013,549.2133941,0.0,-5.3439999999999985,-3.2063999999999986
216.125,-430.12,246.75634690916803,579.8439999999998,0.0493033421,338.9362100000001,24.3264906,-0.017631352999999923,543.3111530000001,0.0,-4.593999999999997,-2.7563999999999984
216.47499999999997,-434.08000000000004,250.1432818371607,569.4275000000009,0.04929883202,333.26404280000014,24.29150292,-0.02196673219999985,537.8112728000002,0.0,-4.991999999999999,-2.995199999999999
216.825,-433.56000000000006,251.3733774834437,547.1175089911033,0.0492943868,327.854552,24.2579928,-0.026093947999999985,532.572752,0.0,-4.973999999999998,-2.9843999999999986
217.175,-434.62,248.7769294117648,553.3518057921635,0.049286302280000006,322.4366724,24.22069106,-0.029881621099999988,527.6660879,0.0,-5.186,-3.1116
217.52499999999998,-440.03999999999996,245.26477218137256,548.4010495626826,0.049273735760000006,316.8934408000001,24.178104519999998,-0.03334788619999994,523.0478918000001,0.0,-5.775999999999998,-3.4655999999999985
217.875,-440.06000000000006,243.35257812500004,510.0497500000004,0.04926018068,310.9839056,24.13257858,-0.0370250069,518.1425633,0.0,-5.7899999999999965,-3.473999999999998
218.22499999999997,-439.1,241.7481640625,476.30382500000013,0.049242253050000004,305.53348625,24.086293325,-0.039792074999999996,514.2373635,0.0,-5.699,-3.4194
218.575,-436.43999999999994,239.2154528563753,460.86747000000014,0.04921999598,299.8076755,24.03495847,-0.04230497,510.5254586,0.0,-5.369999999999999,-3.221999999999999
218.925,-434.7,234.57654727793698,444.7691986381324,0.0491960420125,293.79100875000006,23.980626675000003,-0.044870494374999965,506.6990571250001,0.0,-5.128999999999998,-3.0773999999999986
219.27499999999998,-430.575,230.31806590257878,435.9795476653698,0.0491676904875,288.38428775000006,23.927110775000003,-0.046271687624999995,504.153229875,0.0,-4.658999999999999,-2.7953999999999994
219.625,-433.475,225.96471346704885,433.90422094869103,0.049136958787500004,282.85258175000024,23.871172175,-0.04747678462499995,501.7741128750001,0.0,-4.8714999999999975,-2.9228999999999985
219.97499999999997,-433.725,221.52957020057292,444.72616407982264,0.04910454307500001,277.2135409999999,23.813586725,-0.048541508625000014,499.51033199999995,85.0,-5.006499999999999,-3.0038999999999993
220.325,-433.9666666666667,217.32792741165213,455.8104212860314,0.04906751383333333,271.8519366666665,23.755629866666663,-0.04861917133333333,498.27972433333326,0.0,-5.1006666666666645,-3.0603999999999982
220.675,-431.625,214.5928979508299,467.1841740576498,0.0490281871875,266.34620625,23.695443,-0.04850290125,497.20935562500006,0.0,-4.823999999999998,-2.8943999999999988
221.02499999999998,-436.1333333333334,215.38425655976667,475.3646598223773,0.0489859973,260.63287000000037,23.632503200000002,-0.048194470000000045,496.28355100000005,0.0,-5.303999999999998,-3.182399999999998
221.375,-431.575,214.97537641279595,473.8854228838036,0.0489364968,254.9808899999998,23.567520149999996,-0.04683320549999995,496.40779200000003,0.0,-4.859,-2.9154
221.72499999999997,-428.1666666666667,211.69436248682828,478.7860209923663,0.0488845128,249.13268999999994,23.50001315,-0.04532061549999999,496.63883200000004,0.0,-4.4373333333333305,-2.662399999999998
222.075,-427.3333333333333,208.64251844046393,486.462547709923,0.04883600760000001,243.9123100000003,23.43947555,-0.04371524150000012,497.0974839999999,0.0,-4.2639999999999985,-2.558399999999999
222.425,-422.2333333333333,207.53634158175646,494.5489821882952,0.04877756,238.3886666666665,23.374479999999995,-0.04115166666666658,498.43840000000006,0.0,-3.613999999999997,-2.1683999999999983
222.77499999999998,-423.6666666666667,208.39937409024742,490.3780082987558,0.04871687460000001,232.7037700000001,23.307516800000002,-0.03844872500000005,499.882294,0.0,-3.793999999999997,-2.276399999999998
223.125,-431.43333333333334,208.3512305516266,480.69779596844796,0.04865100496666667,226.82149333333325,23.238138066666664,-0.03533218333333333,501.70402199999995,0.0,-4.853999999999999,-2.9123999999999994
223.47499999999997,-434.8333333333333,207.48477133427627,480.744862556712,0.048573511166666666,220.54326666666665,23.163877666666664,-0.031258716666666665,504.41409,0.0,-5.250666666666663,-3.1503999999999976
223.825,-432.1666666666667,206.64328147100431,481.34027221777416,0.048498029,214.44520000000014,23.091742,-0.02728010000000011,507.06897999999984,0.0,-5.030666666666666,-3.0183999999999997
224.175,-428.65,205.93323903818953,481.8426741393115,0.04842887374999999,209.28262499999977,23.03172825,-0.02356781499999984,509.6865125000001,0.0,-4.628999999999998,-2.7773999999999988
224.52499999999998,-427.7,205.42010566546764,483.34577464788725,0.04835339175,203.98282500000028,22.971021450000006,-0.019462879000000207,512.6897324999999,0.0,-4.497333333333333,-2.6983999999999995
224.875,-427.7666666666667,205.0087634892086,485.7466800804829,0.048259670899999996,197.41916999999975,22.8959169,-0.014371599999999825,516.4183670000002,0.0,-4.69733333333333,-2.8183999999999982
225.22499999999997,-424.25,204.6627551708633,487.76624748490946,0.048174118574999994,191.8770349999999,22.8346305,-0.00987276224999992,519.8150722500002,0.0,-4.314,-2.5884
225.575,-420.2,204.3187462529976,489.77414486921526,0.048085303249999996,186.3551833333332,22.774755,-0.0052789808333332106,523.3377475000001,0.0,-3.8306666666666636,-2.298399999999998
225.92499999999998,-420.0333333333333,203.91212679856116,492.14748490945664,0.04797950196666667,179.82577333333347,22.704367,0.00014677433333322248,527.5054089999999,0.0,-3.7206666666666663,-2.2323999999999997
226.27499999999998,-415.1333333333334,203.5236398381295,499.4594720040491,0.04786960075,173.5599749999997,22.641251249999996,0.005286487500000249,531.5285550000002,0.0,-3.004,-1.8023999999999998
226.625,-419.5333333333333,206.66086105675154,521.230118443316,0.047763530500000005,167.6356499999999,22.5827175,0.010128825000000062,535.33857,0.0,-3.5306666666666664,-2.1184
226.97499999999997,-423.0,213.79632093933486,532.0,0.04767506175,162.72385299999988,22.53453125,0.014120197500000091,538.480067,0.0,-4.023999999999997,-2.4143999999999983
227.325,-424.47499999999997,223.30020863309386,532.0,0.0475618347,156.9373732499999,22.483632625,0.018423232500000088,541.8846085,0.0,-4.2464999999999975,-2.5478999999999985
227.67499999999998,-419.09999999999997,233.85392732784695,530.2862745098043,0.047427764800000015,150.16522800000024,22.425078000000003,0.02339027999999983,545.8178639999999,0.0,-3.5573333333333323,-2.1343999999999994
228.02499999999998,-418.15,235.11988243430147,520.046078431372,0.047327064975,145.1439347499998,22.382677375,0.02697122500000016,548.6480092500001,0.0,-3.583999999999996,-2.1503999999999976
228.375,-411.0333333333333,234.71124942369752,511.3482906835049,0.04721983266666666,140.16720666666663,22.346489733333332,0.029934474666666686,550.9574706666667,0.0,-2.513999999999998,-1.5083999999999989
228.72499999999997,-417.09999999999997,233.55442753537906,507.3367796610169,0.047085409249999995,133.9616324999998,22.301927449999997,0.03357311400000011,553.7895695000001,0.0,-3.0806666666666636,-1.848399999999998
229.075,-424.59999999999997,230.20722557297964,502.8900930851066,0.046939169333333336,127.36237250000028,22.257312483333337,0.03711713299999982,556.5176264999999,0.0,-4.030666666666664,-2.4183999999999983
